"meth","gyes","gyes","gyes","gyes"
"mksd","0.958160946786845","0.831542667226018","0.869717359233051","0.74846033748359"
"mksd","0.88861001370824","0.934502134428484","0.737885780882391","0.42122323672561"
"mksd","0.812472744879873","0.873856853956417","0.78979601750603","0.902986662501209"
"mksd","0.971799921273436","0.836764173204284","0.509495446268396","0.587118513108241"
"mksd","0.832580711595637","0.817707975802121","0.940077897856421","0.71741192574901"
"mksd","0.983852083751193","0.888810968977385","0.932254865203123","0.178383188983755"
"mksd","0.886537718909211","0.994524036612274","0.925282660622964","0.855872080352721"
"mksd","0.883672719470998","0.869150996456387","0.942486699409143","0.940351063011858"
"mksd","0.962614208002402","0.893504505557505","0.619485511349728","0.696205702419708"
"mksd","0.951839672093009","0.986856154428656","0.36124032499044","0.229786505029424"
"mksd","0.859464116641378","0.884021431346094","0.222832133138573","0.735782147972923"
"mksd","0.667252434252148","0.989105308361808","0.587232549122211","0.484243683872225"
"mksd","0.973105959917736","0.927948047908567","0.699432281457615","0.22066847849294"
"mksd","0.977561794647157","0.998351135189715","0.986316348459384","0.489754503423342"
"mksd","0.919229921917256","0.855076579232689","0.710629065417519","0.71996292795372"
"mksd","0.828611804576532","0.745811398034619","0.967091720555404","0.422706465447641"
"mksd","0.951362610019337","0.868229698040793","0.628832103984482","0.711532035506783"
"mksd","0.999994848306665","0.816585206641518","0.938997872320323","0.76047705793113"
"mksd","0.948742997173515","0.84641934084591","0.639151546245774","0.272045068980757"
"mksd","0.927219136644265","0.865031017285077","0.94436811971945","0.879181665644319"
"mksd","0.884543926721286","0.981753401412083","0.236998036548633","0.727331750613886"
"mksd","0.841670394296917","0.918237213378212","0.405184622660466","0.501464098241263"
"mksd","0.896309081665726","0.744856332643756","0.984040549283008","0.698297648644729"
"mksd","0.817803541526907","0.971004489342497","0.885320975893087","0.671603149358432"
"mksd","0.733954099389251","0.871216173347125","0.823965357539773","0.496753776822196"
"mksd","0.883887877425355","0.752639975097077","0.651885249021197","0.667104326398567"
"mksd","0.803438921924972","0.810719786450529","0.742149160008926","0.541974042944194"
"mksd","0.936947651195077","0.95923066543065","0.746412029448043","0.945669663632116"
"mksd","0.87510699033998","0.866823246543239","0.639557515015227","0.507952948488404"
"mksd","0.953809035276726","0.914215824530122","0.787185850108969","0.29637624275155"
"mksd","0.822099071579563","0.975047558221061","0.685778131567687","0.968279455241088"
"mksd","0.932227965730416","0.925528120893933","0.919458339883245","0.604896325858291"
"mksd","0.92633777030632","0.764928228730653","0.744006031162949","0.294861649687526"
"mksd","0.944629579840225","0.721462351474086","0.63801265341363","0.398805296361866"
"mksd","0.863801080884896","0.844709523880158","0.865271262300964","0.4151799069015"
"mksd","0.995615525919227","0.796932388189972","0.895113049837755","0.269055138897537"
"mksd","0.944516081405254","0.895105617666385","0.705326885614166","0.866726548716004"
"mksd","0.798067051890228","0.86533827816868","0.567246823733773","0.934308906794148"
"mksd","0.917682127107018","0.993148912218131","0.996038776851107","0.933720770292901"
"mksd","0.968950975910263","0.870438114004031","0.434242803338067","0.915549487275227"
"mksd","0.957368073905887","0.816258498331901","0.994183461575352","0.413051856721529"
"mksd","0.971611566983545","0.944944433769013","0.906904734571498","0.149778382936977"
"mksd","0.784433499016922","0.864363506141976","0.677204977944365","0.439401247717289"
"mksd","0.923588390818689","0.922548105033447","0.412352448663752","0.314845512837146"
"mksd","0.896005471041578","0.915448134152395","0.917803579734466","0.866352244514899"
"mksd","0.837490191420385","0.883315565864234","0.809898638483439","0.439758480690929"
"mksd","0.97266271672888","0.90347742922499","0.486386352034087","0.478828274318254"
"mksd","0.965687039337115","0.951867512648715","0.912573538957518","0.747769045747646"
"mksd","0.908982988059413","0.926602407034071","0.756026675568286","0.838844929023474"
"mksd","0.972151585549165","0.791170862717602","0.285232229041518","0.364987735933552"
"mksd","0.921850284963612","0.857471755451899","0.732836250147424","0.379649488162327"
"mksd","0.795655823904978","0.929090641091946","0.589714967184716","0.352656346038336"
"mksd","0.840610963606675","0.926482759178319","0.644326521246273","0.866887766868174"
"mksd","0.847849625483537","0.722759501770211","0.72179099998036","0.840968493023007"
"mksd","0.882855978126301","0.845732516941804","0.657275734358343","0.588730225995417"
"mksd","0.936763438363029","0.911179778999343","0.949392277226567","0.965278555385074"
"mksd","0.958653401821421","0.96759572497783","0.50923474636628","0.507083230946411"
"mksd","0.77210879319265","0.956027273999304","0.790159829340755","0.341592539957632"
"mksd","0.96477831484009","0.845919625023611","0.870749123257571","0.388712479505504"
"mksd","0.869724594858386","0.98547949316006","0.779178974482422","0.822601170371714"
"mksd","0.93290286042269","0.884537549191691","0.866298477516386","0.701050508049408"
"mksd","0.841529988191572","0.94393191266094","0.580752054750848","0.734462754127137"
"mksd","0.989796602584871","0.956807519689556","0.745312178310695","0.745732750654342"
"mksd","0.817590349182685","0.9001041245485","0.457067223226514","0.765701233431009"
"mksd","0.932844821841299","0.844108487597307","0.389531081390554","0.826337289599411"
