"","V1","V2","V3","V4","V5"
"rmse_mksd",0.0311847231888178,0.0380800094698865,0.0438779940097186,0.0482634184970528,0.0528211034918476
"rmse_ncsw",0.0431074505942998,0.0520334886791291,0.0622413404985819,0.0662145115407115,0.0723490441671876
"rmse_ipw",0.127068498110416,0.143402097791464,0.139429249318945,0.108883899524858,0.0650757261584784
"rmse_ow",0.124903845085404,0.141451606803746,0.13803042070309,0.108163781915965,0.0649337748753322
"rmse_CBPS",0.130899482778761,0.14775760942163,0.143676796140782,0.112144739746832,0.0666813647334642
"rmse_crude",0.137759979913804,0.155296890457432,0.150833282969298,0.11764852416883,0.0693887057465768
"rmse_tmle",0.122351048035759,0.140377638480668,0.13898420538361,0.111272228866984,0.0701630146055527
"leve_p",4.82350008817603e-19,1.6166446181491e-15,4.3023882139957e-25,1.04428353314432e-21,8.27703941854783e-19
