"","V1","V2","V3","V4","V5"
"rmse_mksd",0.034630995516596,0.0386090228751416,0.0427162891829336,0.0465440983833412,0.0477037365101753
"rmse_ncsw",0.0302229000296671,0.0353992556515981,0.0413847213244466,0.0463792938566287,0.0497014300786201
"rmse_ipw",0.127068498110416,0.143402097791464,0.139429249318945,0.108883899524858,0.0650757261584784
"rmse_ow",0.124903845085404,0.141451606803746,0.13803042070309,0.108163781915965,0.0649337748753322
"rmse_CBPS",0.130899482778761,0.14775760942163,0.143676796140782,0.112144739746832,0.0666813647334642
"rmse_crude",0.137759979913804,0.155296890457432,0.150833282969298,0.11764852416883,0.0693887057465768
"rmse_tmle",0.122351048035759,0.140377638480668,0.13898420538361,0.111272228866984,0.0701630146055527
"leve_p",0.57260611567141,0.311444968104709,0.29761287629544,0.737737600618154,0.194447796785463
