"","V1","V2","V3","V4","V5"
"rmse_mksd",0.0500301004736971,0.0647640983835461,0.0730308471961648,0.0703770877640598,0.0589461272822826
"rmse_ncsw",0.0843181002797448,0.118237362460423,0.143962602567791,0.143301528293362,0.107526663631187
"rmse_ipw",0.127068498110416,0.143402097791464,0.139429249318945,0.108883899524858,0.0650757261584784
"rmse_ow",0.124903845085404,0.141451606803746,0.13803042070309,0.108163781915965,0.0649337748753322
"rmse_CBPS",0.130899482778761,0.14775760942163,0.143676796140782,0.112144739746832,0.0666813647334642
"rmse_crude",0.137759979913804,0.155296890457432,0.150833282969298,0.11764852416883,0.0693887057465768
"rmse_tmle",0.122351048035759,0.140377638480668,0.13898420538361,0.111272228866984,0.0701630146055527
"leve_p",0.0759259009901882,0.00379970536984135,4.8596871725203e-05,4.40578542482604e-07,8.46758112618306e-13
