"meth","gyes","gyes","gyes","gyes"
"mksd","0.955318472914517","0.892478413554094","0.881496592522233","0.54010044788976"
"mksd","0.729079517691051","0.852937451559661","0.214958225038188","0.338230560059832"
"mksd","0.965124863477601","0.941135388154927","0.758919774061948","0.588126781486737"
"mksd","0.979730787620613","0.769367855266961","0.657584065392445","0.665396062483545"
"mksd","0.964589481920977","0.863075976564413","0.660294088445705","0.812133331093913"
"mksd","0.972595492518257","0.834576785338292","0.947254714539646","0.347264029444202"
"mksd","0.871919710579146","0.887380503837238","0.768088052279104","0.581326386364094"
"mksd","0.610387793348592","0.944087622825295","0.219786149800401","0.621102087640139"
"mksd","0.93807796054727","0.816648672996223","0.577587018718404","0.460227804865989"
"mksd","0.60631703741522","0.980852239892274","0.373378322202137","0.971360695899871"
"mksd","0.87563347272977","0.779757026077203","0.538899532403878","0.950856043044348"
"mksd","0.776055358353976","0.918142564946728","0.693796635320068","0.80414244004299"
"mksd","0.899901859440915","0.987903932250291","0.561056366945146","0.809723755167401"
"mksd","0.779511356381922","0.81892426009453","0.652833368988945","0.439833122799647"
"mksd","0.861978435794154","0.979782195004707","0.959104273264217","0.593742638714484"
"mksd","0.872010005507654","0.698304070194278","0.643852606583261","0.872262452132137"
"mksd","0.893727366437231","0.944093409760584","0.69876223934339","0.307585355447696"
"mksd","0.735095626044644","0.80094733001931","0.653328473971846","0.441820883932999"
"mksd","0.883820777778679","0.790447643822361","0.798814856806808","0.9862703285234"
"mksd","0.74516762784666","0.827990461721635","0.766000028895536","0.60801697855113"
"mksd","0.86158435786679","0.955428334213854","0.210854145255655","0.983791478821299"
"mksd","0.953893314740995","0.917010491178659","0.37110838048498","0.425666139647041"
"mksd","0.806782072358271","0.875963503218611","0.930702835232144","0.8291781111903"
"mksd","0.919779936651841","0.860862296584429","0.53727097912956","0.300517619969741"
"mksd","0.874849341118162","0.920093772654816","0.23724525815567","0.733418024904252"
"mksd","0.973446586003764","0.945486294516017","0.891076173472205","0.529686179749519"
"mksd","0.876017213380783","0.919865251249177","0.569252969850971","0.592813700906309"
"mksd","0.940381378901529","0.949140264428111","0.766063877125712","0.40102104948508"
"mksd","0.931012427738144","0.742524525092963","0.341781509250185","0.752819592512561"
"mksd","0.995121894826623","0.892694301724575","0.953254828415889","0.284756814600741"
"mksd","0.878251013624919","0.854121283795486","0.739381708440994","0.795699972396699"
"mksd","0.927624759958614","0.784859172307996","0.498197734655689","0.857009797611454"
"mksd","0.757022558535166","0.833511156873425","0.955146659235136","0.979637137104144"
"mksd","0.748863292009186","0.957192759388953","0.912459280828089","0.851502612287477"
"mksd","0.835687618090993","0.879270251449799","0.390133531954104","0.772137146639138"
"mksd","0.957649504286635","0.871041675023351","0.559470964871814","0.847506419954485"
"mksd","0.939610225549728","0.787264167263359","0.402401724082171","0.575936993601342"
"mksd","0.75806974296545","0.798886548610803","0.632919748022881","0.984894926684515"
"mksd","0.901738761313645","0.932295468837927","0.899379580878301","0.540914646972087"
"mksd","0.738237809778249","0.896324650686713","0.883575711394539","0.956217464709738"
"mksd","0.872115605281785","0.852111383386428","0.879022133854265","0.745075106703598"
"mksd","0.926562540441721","0.979995962672987","0.833484546967197","0.640500153552745"
"mksd","0.816378349084002","0.946495520152797","0.658760471264114","0.670393182934819"
"mksd","0.875182670964401","0.807836579589918","0.635434645396774","0.555542095027604"
"mksd","0.981476432535494","0.884363148993571","0.223729213494284","0.819033361823765"
"mksd","0.994318204232056","0.941330200972253","0.861539167694724","0.927993001208308"
"mksd","0.978892191361385","0.921615085070664","0.542544034237291","0.548894478346706"
"mksd","0.621754501374321","0.928262377239434","0.941147340996344","0.631517473997146"
"mksd","0.949894214831968","0.767717078254897","0.68753683599331","0.7860735587935"
"mksd","0.916465555621746","0.917056289225032","0.864699510539366","0.615615130222235"
"mksd","0.955936519316956","0.992755392745403","0.542261964711128","0.976361698907787"
"mksd","0.940027251672129","0.944354070072543","0.692816497775894","0.934311537240631"
"mksd","0.782979630143882","0.81370599259419","0.40334960800957","0.569410884046565"
"mksd","0.903984917192668","0.815458553784769","0.799841988475536","0.863749209663199"
"mksd","0.591728919390161","0.782973543897723","0.887464913215064","0.413005918527631"
"mksd","0.910262548215647","0.899943472739112","0.901416972034756","0.317411258169234"
"mksd","0.955548887569216","0.999904706826795","0.642401764511964","0.574063124415059"
"mksd","0.61958656861089","0.80081669273286","0.919220911320604","0.497198563077869"
"mksd","0.850651973004047","0.970006038794781","0.993181530891182","0.768138275624306"
"mksd","0.933752635263581","0.979812929108846","0.411344130086532","0.917995806537646"
"mksd","0.881643323378877","0.969206514907176","0.892728469856736","0.507034170835583"
"mksd","0.792894678917775","0.788551377178437","0.553922468043032","0.388553327579567"
"mksd","0.964959083099159","0.92795392244803","0.950892492349537","0.656091743403442"
"mksd","0.872966505141031","0.885390808769872","0.231805633980641","0.47917494047941"
"mksd","0.896046672762691","0.876919074526699","0.894334114745016","0.64058670930288"
"mksd","0.741196358186654","0.948420806497424","0.731787999117959","0.583380515460681"
"mksd","0.912312195871679","0.961708971025757","0.980885604895486","0.392251500779168"
"mksd","0.803376164802436","0.974728572047109","0.498553519303517","0.980333012204034"
"mksd","0.842319660305136","0.883148438963933","0.593240539285832","0.156744769317959"
"mksd","0.820604060559801","0.973965868752677","0.759179793967458","0.801332969800522"
"mksd","0.871721224034804","0.844214342543317","0.415838559470294","0.490099154325449"
"mksd","0.970848801763843","0.899804477494053","0.807522803238559","0.846819921641166"
"mksd","0.982777098845092","0.676513208340952","0.98785494792904","0.524114967360217"
"mksd","0.825376192227815","0.877495689023359","0.786819067819417","0.460826448983857"
"mksd","0.941949304865372","0.769609912151653","0.78834711272097","0.932608101530532"
"mksd","0.917448484890005","0.866097309030719","0.714277868183727","0.630942544630017"
"mksd","0.926601674218807","0.874916996404046","0.740699084129135","0.742342569617595"
"mksd","0.841585597081722","0.957394090652086","0.238916342541398","0.859861863408061"
"mksd","0.914574060055219","0.962085546945322","0.410582426344428","0.589104156860916"
"mksd","0.804799414349659","0.8932008644521","0.440035841702031","0.811038522178938"
"mksd","0.98357363654404","0.845126168198767","0.876146275610769","0.614239900192486"
"mksd","0.768712823725165","0.849474037786119","0.573657954996297","0.554833563581435"
"mksd","0.833616708535747","0.967407728206543","0.920898477522654","0.885665019755061"
"mksd","0.991714748474531","0.932971193554238","0.0944603952640947","0.800021961467207"
"mksd","0.918556825919543","0.894182617391336","0.236441515964435","0.51848124113041"
"mksd","0.52866115502776","0.944334843002314","0.603268604773658","0.862288031342295"
"mksd","0.846130823981852","0.948996540394303","0.74066737019525","0.809071618614329"
"mksd","0.925636960588967","0.847615445159918","0.506046385772058","0.816012213254171"
"mksd","0.778412424426931","0.758361409263021","0.95853462151879","0.48333036066919"
"mksd","0.722876139321511","0.844822161194949","0.247743112767794","0.867308884228692"
"mksd","0.804090531944031","0.839798573014258","0.808794825984376","0.961199058104812"
"mksd","0.967879914454854","0.8707409633498","0.647341397465591","0.952627117277694"
"mksd","0.819752844981168","0.935939128552844","0.294198815966234","0.207949057732305"
"mksd","0.908232427444656","0.847782313981316","0.457151885912181","0.718286303890178"
"mksd","0.623672520909321","0.941319578294907","0.315753088858727","0.906809913359089"
"mksd","0.961566122074721","0.724515600994833","0.959574940594355","0.873031861898859"
"mksd","0.992967775950925","0.900820748441337","0.342291239551552","0.92846557984275"
"mksd","0.985346889703127","0.856398952074935","0.273945799006295","0.992307848500428"
"mksd","0.989519804475277","0.973785130716507","0.671361024183342","0.913404135853311"
"mksd","0.963785609507388","0.960494778249153","0.665641453454298","0.525351967803525"
"mksd","0.886279269010533","0.905227511307375","0.809727759988184","0.936782326349741"
"mksd","0.911300010073126","0.871541933256506","0.783495375329628","0.668448282380044"
"mksd","0.960247007627842","0.948635003506102","0.991023188256016","0.911104853370375"
"mksd","0.843283545424521","0.996853444903174","0.557194865531463","0.82193209023076"
"mksd","0.844200641906173","0.827456010919346","0.933649107563199","0.608917828045001"
"mksd","0.980464235864322","0.630941752876461","0.364311333600892","0.258783546018015"
"mksd","0.98443011616108","0.999160289864463","0.6941568967649","0.366982555922022"
"mksd","0.836675784883219","0.740485056917662","0.952440023555526","0.454794029102712"
"mksd","0.85697511274112","0.987414146523979","0.2204413044208","0.483654159685945"
"mksd","0.87746194304232","0.934413863395951","0.891319058377954","0.587045727620698"
"mksd","0.931243765507856","0.766938413189587","0.135953710461117","0.924441624354656"
"mksd","0.965138339654051","0.978138183196543","0.738675577364284","0.831956291726905"
"mksd","0.753516897662293","0.941076891163271","0.863716994609528","0.317504604540483"
"mksd","0.961814801739573","0.900398523801187","0.991789929209347","0.632645133020298"
"mksd","0.927913462855603","0.857598447600263","0.885347532738985","0.980952908180964"
"mksd","0.652383416508928","0.700390199843287","0.45548355425494","0.36235270776519"
"mksd","0.942820026066009","0.819832336685131","0.733694538932001","0.297929039870065"
"mksd","0.894520749780163","0.992274103798437","0.623533930733481","0.922949382758029"
"mksd","0.985268924350691","0.94960711087501","0.595440467162589","0.536663319398027"
"mksd","0.877881277421734","0.910544436043931","0.776647154841166","0.707144431474508"
"mksd","0.75145303136313","0.905268329232478","0.163855577462866","0.169929244681351"
"mksd","0.963213672273369","0.891519818001088","0.747727089282543","0.557177725488409"
"mksd","0.784546785500056","0.925665902813253","0.729699543823431","0.795624416681569"
"mksd","0.836681254538593","0.954079494035614","0.993843563258889","0.964920111399244"
"mksd","0.843902934582398","0.794511443672464","0.614666777958843","0.567922793759104"
"mksd","0.930929513506744","0.63580226688064","0.622308539824438","0.592930991452794"
"mksd","0.987317013880471","0.960028469095635","0.738368817530088","0.630730444197499"
"mksd","0.997133048292496","0.952093091370046","0.895443390306208","0.621150171326995"
"mksd","0.90100154864898","0.85393377185914","0.656095284121828","0.531291414532441"
"mksd","0.872228833743311","0.882382357381296","0.415392991523436","0.63373355643777"
"mksd","0.932739352966682","0.862289678390149","0.838656094590788","0.918931133060602"
"mksd","0.951530583489174","0.925100942256912","0.568827982614793","0.964280197767024"
"mksd","0.806236991981593","0.836854305343255","0.66128789541187","0.911397263792394"
