"","V1","V2","V3","V4","V5"
"rmse_mksd",0.0346073745829084,0.0420908247997863,0.0507691029681337,0.0572315481840459,0.0614959130778594
"rmse_ncsw",0.0392904742860806,0.0483020363051341,0.0560078616642171,0.0617767112521952,0.0668438493005467
"rmse_ipw",0.228231367849371,0.230318930254885,0.20536994151885,0.150993325224812,0.0846743741264768
"rmse_ow",0.223641481954727,0.226570858128347,0.202784949153181,0.14963639918116,0.0843121359726089
"rmse_CBPS",0.233038865209845,0.235365521585148,0.209998200957489,0.154376768862238,0.0864791204962892
"rmse_crude",0.239543796859178,0.241583132787885,0.215331797837278,0.158324028721465,0.0885349652995313
"rmse_tmle",0.224355833593451,0.228471721083921,0.20633557180011,0.154805206788831,0.0907597163062286
"leve_p",6.46338501362756e-06,1.62273574715938e-05,0.00178589352118997,0.0580906693475356,0.00162229681011019
