"meth","gyes","gyes","gyes","gyes"
"mksd","0.568393765363247","0.0147522879166077","0.0119931306161761","4.35270415750447e-17"
"mksd","0.0406297815131354","0.159841431574618","5.57536558351558e-10","2.62861001735618e-14"
"mksd","0.134129951584952","1.49144433451276e-05","6.50630252000312e-05","6.38603659697201e-18"
"mksd","0.000302771233276497","0.0183947444511452","0.000121443035477856","1.94731837685334e-13"
"mksd","0.51466988040964","0.139347676913498","0.151263874720615","6.94720837128174e-12"
"mksd","0.0516919158853096","0.0143149040335418","0.00852795581396179","8.00793733530052e-17"
"mksd","0.038533052952617","0.00572194998823036","8.73357095442192e-05","5.69408409020087e-15"
"mksd","4.06504098663534e-06","0.014135574204288","0.10633379756432","1.77437503936253e-13"
"mksd","0.0817876796197707","0.0481748896243414","0.000932466685222997","3.46861760290757e-21"
"mksd","0.0907744321696367","0.111794052739009","1.85469346896733e-05","4.25659211983293e-13"
"mksd","0.00563857438535829","0.00667508642318722","0.000252098863625147","1.29253921811661e-15"
"mksd","0.0414838582610291","0.0159513718734561","1.73701403836273e-06","3.44383358066436e-13"
"mksd","0.00539912322984859","0.0507628166809768","0.000259303136049724","2.5332011642337e-15"
"mksd","0.0161028105653582","0.0104163527669514","6.9180912655726e-05","3.74714036256924e-16"
"mksd","0.020269194757257","0.00436137575510526","0.0141161825497546","1.02998848693504e-16"
"mksd","0.00119137397776294","5.90325890358188e-05","0.000220673428195087","3.98882535224937e-14"
"mksd","0.0772524294708532","0.22320618683466","0.000563593845450169","2.66634814160777e-18"
"mksd","0.000844589574259876","0.00418651468165695","0.000225521071359597","3.4060479808515e-11"
"mksd","0.640289781434276","0.391662858368701","0.00012915483283475","6.13679382872102e-18"
"mksd","0.155110270378264","0.553847340971396","4.2300623446965e-05","2.77312624341647e-17"
"mksd","0.0669975417632824","0.153230539304812","0.000526547492768276","2.26778847084176e-14"
"mksd","0.0500917059022445","0.144564420368851","0.0103988517163495","2.30416817206904e-20"
"mksd","0.0137042874366641","0.00229995428261623","0.000149675214537963","2.99525943201229e-14"
"mksd","0.0171877615600728","0.0102363430494996","0.0288286621232738","1.23150661937458e-14"
"mksd","0.00462560986353146","0.0633830821514978","1.13416974984548e-05","1.32133157547591e-12"
"mksd","0.00150778558060252","4.57406081490664e-05","0.00057119425788675","1.02041660930657e-15"
"mksd","0.142250152752097","0.118604048518864","3.41419114875192e-06","7.41953719728379e-12"
"mksd","0.0208143709456279","0.0271521533902222","0.00214663918027679","4.69714575241698e-16"
"mksd","0.00358951323637718","0.0618208121867251","4.81083273422671e-06","4.0062827228012e-17"
"mksd","0.0526919752712858","0.327268038024122","0.00434018378467316","5.92684988452869e-17"
"mksd","0.0444905401783048","0.00548896624010537","0.000504855530613954","1.30222610824173e-09"
"mksd","0.0201055588075443","0.000209932302919062","0.00140219169659852","1.29934449850527e-12"
"mksd","0.889067466937001","0.0104167061300736","0.000388111415327433","1.15563404953691e-15"
"mksd","0.000664422217647506","0.00108500515402919","5.46990528717909e-05","6.52296288568892e-12"
"mksd","0.00402955989017873","0.000626962202865888","0.000288336372790062","7.64424876931778e-18"
"mksd","0.206279959836588","0.0102187310841125","0.00112823640046246","4.81361437436251e-11"
"mksd","0.00224764141213492","0.0532828077351746","5.75152542432386e-05","1.6409487022863e-12"
"mksd","0.000264522038060148","0.0603477595849276","7.59066400023924e-05","9.64330632203617e-17"
"mksd","0.0172293749049533","0.0145535464148268","2.91781922646174e-07","1.6864561206987e-15"
