"meth","gyes","gyes","gyes","gyes"
"mksd","0.966552106745265","0.934378536484177","0.359737455914984","0.219772890721484"
"mksd","0.97307606320643","0.926880384919101","0.884399006240449","0.621796244161703"
"mksd","0.862464566542687","0.986721299323067","0.0702629453942911","0.721874026255638"
"mksd","0.91778381634194","0.811269987621089","0.689726978926775","0.587261873643985"
"mksd","0.918558298111346","0.843326880414871","0.874318765691635","0.267741246736964"
"mksd","0.985661749165719","0.996278812860572","0.186669757811907","0.954711051856442"
"mksd","0.774971405227638","0.813041354171781","0.00601114529408832","0.128824743899631"
"mksd","0.67396640521175","0.846811499555209","0.148547860896564","0.16992661995151"
"mksd","0.982902165355794","0.848641403315396","0.717878529800033","0.047319019532893"
"mksd","0.682438223346177","0.789418138504134","0.217255311816364","0.0548306134022535"
"mksd","0.905160050085137","0.897987032993704","0.527625907495871","0.05650938351352"
"mksd","0.873971381852348","0.917194871336741","0.00990218443327428","0.032175569750842"
"mksd","0.807497361632189","0.89392310260708","0.495757928904071","0.457727480362124"
"mksd","0.735598126444283","0.708554222470297","0.00823963135670597","0.138804230411816"
"mksd","0.865399562817443","0.872988637863742","0.298995747719576","0.0128038759754137"
"mksd","0.887703838223505","0.724871417282117","0.454706573674949","0.320455393172944"
"mksd","0.973601464151269","0.970174436074277","0.0237390418165834","0.230559523297384"
"mksd","0.715939136680399","0.837975755796326","0.927314330269547","0.0205454589435198"
"mksd","0.869498400859622","0.97839167851783","0.0173531783352168","0.573872747011925"
"mksd","0.787267084796611","0.851255463875035","0.980291323431344","0.152851104225401"
"mksd","0.819600925335006","0.97104679497296","0.0511902231254111","0.112044917446402"
"mksd","0.98053575164762","0.816752296879365","0.00494192642460735","0.436019668515541"
"mksd","0.945268069195826","0.899470244404617","0.360748875919836","0.0805782884842662"
"mksd","0.918035061605202","0.927611581639543","0.0221318355565999","0.0571638302820595"
"mksd","0.886899571130874","0.953507918611824","0.832698945902433","0.1863643830015"
"mksd","0.871935022651694","0.987977642138828","0.911365390477435","0.969064050731823"
"mksd","0.904631116297173","0.954908878945997","0.798353400673622","0.160210005378129"
"mksd","0.884575407310445","0.89567780885715","0.114746496979306","0.320937213270653"
"mksd","0.884933056715724","0.752411793327153","0.891686725777222","0.635528559682035"
"mksd","0.90694504150114","0.932565646564046","0.0859348031196879","0.184284808185114"
"mksd","0.99008989890399","0.899572139220651","0.131230285205718","0.00256361318289926"
"mksd","0.897742704684315","0.871017263592955","0.128385450635884","0.671728580020798"
"mksd","0.909865144128942","0.983952234054741","0.675260424681717","0.166248106243397"
"mksd","0.948273563576306","0.991988434511184","0.526878337319739","0.466118289747284"
"mksd","0.794697137995197","0.809450403262482","0.121129360591122","0.000998247876732487"
"mksd","0.829610943661096","0.789554729536258","0.210651552115949","0.189027975253493"
"mksd","0.873224573888127","0.702482210954797","0.984760389486711","0.050266668056295"
"mksd","0.715142176878678","0.830972133469714","0.0935764036797392","0.0254558823137781"
"mksd","0.926633750394578","0.710809498380739","0.0316596568018686","0.55405839006222"
"mksd","0.670461530826788","0.857200257992267","0.6689620191838","0.0957355353933445"
"mksd","0.926794335043663","0.920159888426067","0.3696497486449","0.365747171001598"
"mksd","0.790666495741977","0.845417011943988","0.00114565046404216","0.641553306387978"
"mksd","0.686252649384656","0.971085251333519","0.0493224478286381","0.0987053224734044"
"mksd","0.964053618729657","0.998984809191344","0.0464555674340704","0.649486923743204"
"mksd","0.871249429516278","0.751704051796281","0.299755722294757","0.826445225649968"
"mksd","0.958862378038565","0.920501747274766","0.473337422325167","0.150828770680488"
"mksd","0.73080185683316","0.988901026607704","0.749736106063867","0.539398971452294"
"mksd","0.634199362737727","0.630456507271766","0.770754172116878","0.00177442975350784"
"mksd","0.994807583080192","0.846606382691608","0.945761109709489","0.181565028543731"
"mksd","0.784040510091298","0.934424146461478","0.881839514807667","0.317224771152032"
"mksd","0.96856646828201","0.880555532375111","0.644270869618837","0.166316505297545"
"mksd","0.941450725660137","0.757642880411794","0.677871217792929","0.00419236540631838"
"mksd","0.743219058846894","0.815902615208257","0.0117956903573659","0.823442355067771"
"mksd","0.789162947777594","0.908042295498905","0.166638046807785","0.265311584940647"
"mksd","0.583311031394398","0.914468946683958","0.441486787548408","0.644231117481558"
"mksd","0.754969430837566","0.934540141043417","0.941598796765302","0.616022443075934"
"mksd","0.796932452340613","0.74130931997669","0.151673255518699","0.102865618947845"
"mksd","0.862493722943307","0.827671362942564","0.960440906977603","0.856594756159252"
"mksd","0.728807721990244","0.950772492975925","0.463702496468153","0.00374970596395483"
"mksd","0.961376862481099","0.942587673680724","0.72328513024572","0.0181863887320918"
"mksd","0.770320866704736","0.993319763568786","0.0123884945903037","0.47101552022285"
"mksd","0.992291746926159","0.956956567081811","0.303428438497112","0.710167503304848"
"mksd","0.870977572943743","0.839713961140213","0.65803215844274","0.423478059035552"
"mksd","0.986181385544312","0.823684251057465","0.0123936102039915","0.134823920968587"
"mksd","0.904724306909944","0.774057145966449","0.306058238391457","0.187437703660252"
"mksd","0.800863479508776","0.866162447355594","0.549599518332242","0.0687967251465372"
"mksd","0.955859783905739","0.712482477614723","0.187111989301266","0.362528260981472"
"mksd","0.708431037533124","0.816839222584539","0.856815637793675","0.00239320402546057"
"mksd","0.873698994852121","0.914092583884376","0.20649159256769","0.317416318452041"
"mksd","0.799347281027814","0.976191931640604","0.479439846319093","0.0125663723028368"
"mksd","0.879905073008534","0.765081100506245","0.468371725514374","0.049613672056582"
"mksd","0.939786599009823","0.863087578846435","0.0518143918636492","0.444627690076988"
"mksd","0.77240042541363","0.725706933809568","0.466207380435437","0.33558863145845"
"mksd","0.944133675426486","0.739034351145882","0.533524593198613","0.581702968359328"
"mksd","0.893953101977617","0.911303598404139","0.61002089195348","0.0277311923400104"
"mksd","0.890300123481714","0.824460414502756","0.242139136362638","0.179010558208971"
"mksd","0.960430230013837","0.971182786734094","0.407647501899047","0.200995489399285"
"mksd","0.86078659772657","0.988715312144412","0.56679559059506","0.39632900674184"
"mksd","0.870873783208586","0.922156437561589","0.142078721006767","0.261350982661974"
"mksd","0.846942779965788","0.911496479179527","0.614091904895374","0.0491967475394538"
